id,url,product_id
d73caf7b-d472-4372-b4ad-6d8a9d1c5bb8,https://brain.com.ua/static/images/prod_img/3/0/U0961530_2small_1738426634.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
d8c14bac-35fa-47fc-ad14-f17e7ced33f4,https://brain.com.ua/static/images/prod_img/3/1/U0961531_4_1738426646.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
e0747274-345b-40f7-955d-d84980ab08e8,https://brain.com.ua/static/images/prod_img/3/1/U0961531_5_1738426647.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
e16e8226-56bf-485d-9321-62a3bac1185b,https://brain.com.ua/static/images/prod_img/2/6/U0961526_5_1738426594.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
e600d5c9-bc14-4f6f-8618-8d9d6cbdad9d,https://brain.com.ua/static/images/prod_img/2/6/U0961526_9_1738426599.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
e6171d7e-13bd-45fd-8cc5-4fcbfa5d69bd,https://brain.com.ua/static/images/prod_img/3/3/U0961533_9_1738426674.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
e8390f4c-3850-4ee7-81f3-e0c70c5157bd,https://brain.com.ua/static/images/prod_img/3/4/U0961534_6_1738426680.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
e94bc77c-1514-4a68-91ab-101c16a16851,https://brain.com.ua/static/images/prod_img/3/4/U0961534_7_1738426682.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
eed1523a-e433-44d5-804c-628b96b61363,https://brain.com.ua/static/images/prod_img/3/0/U0961530_8small_1738426641.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
f30d6fce-c844-49ec-865d-9860c0017b1d,https://brain.com.ua/static/images/prod_img/3/0/U0961530_6small_1738426638.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
f35de02b-fc67-43fa-92b6-76f04edcde60,https://brain.com.ua/static/images/prod_img/2/6/U0961526_1738426590.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
f3a5a3ba-42ce-47b5-a354-357a094e7272,https://brain.com.ua/static/images/prod_img/3/4/U0961534_2_1738426676.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
f59407c4-4edf-4f2e-b77b-0ef6ac75e062,https://brain.com.ua/static/images/prod_img/3/3/U0961533_4_1738426667.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
